"market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"4",2015-01-24 22:13:06,2015-01-24 22:43:22,"5081","mediterranean","3",1,1245,1,1245,1245,39,69,45,251,508
"4",2015-02-14 02:42:44,2015-02-14 03:55:39,"5081","mediterranean","3",2,3090,2,1345,1745,126,123,203,251,895
"4",2015-01-30 19:05:26,2015-01-30 19:51:39,"5081","mediterranean","3",3,1975,3,200,925,58,44,123,251,571
"4",2015-02-16 05:58:24,2015-02-16 06:19:43,"5081","mediterranean","3",2,1450,2,600,850,21,10,9,251,802
"4",2015-02-11 22:16:32,2015-02-11 23:07:45,"5081","mediterranean","3",2,1525,2,600,925,28,25,29,251,558
"4",2015-02-04 02:09:29,2015-02-04 02:39:06,"5081","mediterranean","3",3,3215,3,625,1345,102,99,134,251,338
"4",2015-01-24 00:22:48,2015-01-24 01:08:50,"5081","mediterranean","3",4,4435,3,600,1345,36,35,34,251,767
"4",2015-02-03 05:46:49,2015-02-03 06:17:09,"5081","mediterranean","3",5,3025,3,200,925,12,16,15,251,462
"4",2015-02-14 05:40:03,2015-02-14 06:09:33,"5081","mediterranean","3",2,2095,2,850,1245,47,42,46,251,507
"4",2015-02-08 01:44:58,2015-02-08 02:30:21,"5081","mediterranean","3",4,2870,4,100,1745,110,77,126,251,440
"4",2015-01-28 05:38:04,2015-01-28 06:16:19,"5081","mediterranean","3",3,3120,3,925,1245,14,15,16,251,508
"4",2015-02-11 19:48:02,2015-02-11 20:39:39,"5081","mediterranean","3",3,3445,3,925,1345,76,78,183,251,785
"4",2015-02-04 00:58:23,2015-02-04 01:36:43,"5081","mediterranean","3",2,1845,2,600,1245,58,45,47,251,464
"4",2015-01-29 19:30:58,2015-01-29 20:47:55,"5081","mediterranean","3",5,5960,5,850,1345,67,63,158,251,785
"4",2015-02-02 21:21:09,2015-02-02 22:18:40,"5081","mediterranean","3",3,1475,3,200,850,34,38,64,251,571
"4",2015-02-15 02:39:12,2015-02-15 03:41:34,"5081","mediterranean","3",2,2490,1,1245,1245,97,91,167,251,478
"4",2015-02-02 00:54:32,2015-02-02 01:34:52,"5081","mediterranean","3",1,1445,1,1445,1445,42,42,65,251,627
"4",2015-02-08 22:58:13,2015-02-08 23:36:32,"5081","mediterranean","3",3,2945,3,600,1745,39,31,36,251,730
"4",2015-01-29 23:39:08,2015-01-30 00:31:46,"5081","mediterranean","3",16,11560,5,425,1345,29,28,32,251,554
"4",2015-02-12 22:16:41,2015-02-12 22:41:58,"5081","mediterranean","3",1,1745,1,1745,1745,32,28,31,251,545
"4",2015-02-03 03:03:04,2015-02-03 04:00:43,"5081","mediterranean","3",3,3190,3,600,1345,76,75,153,251,202
"4",2015-02-18 02:21:27,2015-02-18 03:08:03,"5081","mediterranean","3",6,4885,3,300,1245,108,106,159,251,391
"4",2015-02-01 19:24:17,2015-02-01 20:21:32,"5081","mediterranean","3",8,8125,5,500,1345,23,20,30,251,985
"4",2015-02-02 05:44:48,2015-02-02 06:22:15,"5081","mediterranean","3",1,1345,1,1345,1345,16,24,27,251,445
"4",2015-02-06 06:56:57,2015-02-06 07:17:29,"5081","mediterranean","3",5,3145,3,425,1045,8,1,1,251,470
"4",2015-01-25 21:27:26,2015-01-25 22:10:14,"5081","pizza","5",1,950,1,950,950,65,71,29,251,571
"4",2015-01-22 01:25:40,2015-01-22 02:09:49,"5081","mediterranean","3",1,950,1,950,950,79,77,119,251,591
"4",2015-02-05 05:17:55,2015-02-05 06:00:32,"5081","mediterranean","3",3,1470,2,216,992,29,37,75,251,443
"4",2015-01-27 01:33:22,2015-01-27 02:23:24,"5081","mediterranean","3",2,2490,1,1245,1245,74,103,95,251,597
"4",2015-02-07 22:54:23,2015-02-07 23:28:46,"5081","mediterranean","3",6,4495,6,425,1745,38,29,32,251,400
"2",2015-01-24 22:29:58,2015-01-24 22:59:53,"5081","japanese","5",2,2095,2,850,1245,39,59,36,251,796
"4",2015-01-23 20:29:21,2015-01-23 20:54:29,"5081","mediterranean","3",1,850,1,850,850,76,77,111,251,154
"4",2015-02-11 21:21:01,2015-02-11 21:55:03,"5081","mediterranean","3",4,3935,3,100,1345,49,50,64,251,786
"4",2015-02-14 05:36:02,2015-02-14 06:16:54,"5081","mediterranean","3",1,950,1,950,950,50,48,52,251,400
"4",2015-01-30 00:13:32,2015-01-30 01:02:52,"5081","mediterranean","3",8,9085,8,625,1745,37,27,32,251,654
"4",2015-02-09 19:28:36,2015-02-09 20:31:35,"5081","mediterranean","3",7,6295,7,300,1345,57,55,118,251,785
"4",2015-01-31 02:08:25,2015-01-31 02:47:46,"5081","mediterranean","3",2,1670,2,425,1245,101,70,191,251,436
"4",2015-02-05 05:26:53,2015-02-05 06:29:27,"5081","mediterranean","3",3,2595,3,425,1745,27,29,61,251,371
"4",2015-01-30 06:41:00,2015-01-30 07:03:43,"5081","mediterranean","3",3,2645,3,600,1445,6,4,2,251,553
"4",2015-01-27 03:02:37,2015-01-27 03:45:56,"5081","mediterranean","3",2,1845,2,500,1345,92,123,154,251,441
"4",2015-02-16 03:53:08,2015-02-16 04:22:46,"5081","mediterranean","3",2,950,2,100,850,102,95,106,251,805
"4",2015-02-13 05:39:57,2015-02-13 06:02:15,"5081","mediterranean","3",2,1025,2,100,925,34,19,19,251,409
"4",2015-02-16 03:43:19,2015-02-16 04:12:39,"5081","mediterranean","3",2,2070,2,625,1445,103,94,131,251,255
"4",2015-02-18 05:42:23,2015-02-18 06:10:16,"5081","mediterranean","3",2,2595,2,850,1745,18,14,13,251,359
"4",2015-02-04 04:36:45,2015-02-04 04:55:48,"5081","mediterranean","3",2,1722,2,651,986,44,41,58,251,633
"4",2015-01-30 05:39:04,2015-01-30 06:07:35,"5081","mediterranean","3",3,2715,3,425,1245,22,18,21,251,477
"4",2015-02-15 06:11:11,2015-02-15 06:50:33,"5081","mediterranean","3",3,1945,3,100,1245,19,16,11,251,504
"4",2015-02-15 06:40:32,2015-02-15 07:12:42,"5081","mediterranean","3",2,1150,2,300,850,13,13,9,251,627
"4",2015-02-11 19:26:25,2015-02-11 20:38:41,"5081","mediterranean","3",1,1045,1,1045,1045,69,66,152,251,343
"4",2015-01-24 03:03:18,2015-01-24 04:02:30,"5081","mexican","1",1,1403,1,1314,1292,129,127,205,251,464
"4",2015-02-09 22:42:51,2015-02-09 22:57:21,"5081","mediterranean","3",1,1025,1,1025,1025,20,17,16,251,109
"4",2015-01-26 01:36:41,2015-01-26 01:56:14,"5081","mediterranean","3",2,2095,2,850,1245,70,96,101,251,556
"4",2015-02-12 00:34:47,2015-02-12 01:01:26,"5081","mediterranean","3",2,1920,2,575,1345,50,31,35,251,496
"4",2015-02-09 03:32:57,2015-02-09 04:09:41,"5081","mediterranean","3",2,1635,2,607,943,103,89,159,251,236
"4",2015-01-28 04:38:16,2015-01-28 05:10:43,"5081","mediterranean","3",1,925,1,925,925,51,42,47,251,845
"4",2015-02-13 06:19:34,2015-02-13 06:45:40,"5081","mediterranean","3",2,1770,2,425,1345,23,14,12,251,389
"4",2015-02-10 03:07:50,2015-02-10 03:52:21,"5081","mediterranean","3",5,4190,3,425,1245,86,84,151,251,380
"4",2015-02-08 20:18:01,2015-02-08 20:49:52,"5081","mediterranean","3",2,3090,2,1345,1745,50,34,42,0,428
"4",2015-02-01 04:37:16,2015-02-01 05:23:57,"5081","mediterranean","3",1,1245,1,1245,1245,68,58,89,251,473
"1",2015-02-02 01:12:51,2015-02-02 02:01:02,"5081","greek","5",12,7465,8,200,1545,56,52,83,251,409
"4",2015-02-10 04:45:48,2015-02-10 05:19:23,"5081","mediterranean","3",1,1345,1,1345,1345,43,37,43,251,444
"4",2015-02-15 05:56:06,2015-02-15 06:33:53,"5081","mediterranean","3",1,1345,1,1345,1345,25,25,26,251,648
"1",2015-01-30 03:54:32,2015-01-30 04:42:59,"1019","chinese","1",2,3228,2,1546,1812,33,32,41,446,808
"1",2015-01-25 01:30:34,2015-01-25 02:17:07,"1019","chinese","1",1,1100,1,1100,1100,19,19,17,446,459
"1",2015-01-25 02:23:43,2015-01-25 03:40:42,"1019","chinese","1",2,3100,2,1400,1700,26,25,34,446,711
"3",2015-02-16 02:03:47,2015-02-16 03:51:49,"1019","american","1",4,4600,3,1400,1700,23,23,41,446,713
"1",2015-01-27 02:29:00,2015-01-27 03:30:45,"3994","japanese","1",1,1150,1,1150,1150,0,0,0,446,599
"1",2015-02-08 00:56:26,2015-02-08 01:50:48,"3994","japanese","1",4,4805,2,1095,1195,0,0,0,446,590
"1",2015-01-24 04:01:10,2015-01-24 04:28:57,"3994","japanese","1",7,5200,5,225,1095,0,0,0,446,602
"1",2015-02-01 06:20:26,2015-02-01 06:55:26,"3994","japanese","1",3,2910,3,595,1095,0,0,0,446,713
"1",2015-02-14 03:10:56,2015-02-14 04:12:41,"3994","japanese","1",2,2495,2,1095,1150,0,0,0,446,802
"1",2015-02-04 19:28:18,2015-02-04 20:11:13,"3994","japanese","1",2,2345,2,1150,1195,0,0,0,446,682
"1",2015-01-25 03:22:11,2015-01-25 04:14:22,"3994","japanese","1",1,1250,1,1150,1150,0,0,0,446,231
"1",2015-02-08 23:06:13,2015-02-08 23:42:58,"3994","japanese","1",2,1190,2,595,595,0,0,0,446,559
"1",2015-01-23 02:45:55,2015-01-23 03:32:26,"3994","japanese","1",7,5035,5,195,1150,0,0,0,446,924
"1",2015-01-23 05:03:26,2015-01-23 05:56:30,"3994","japanese","1",3,2065,3,195,1150,0,0,0,446,679
"1",2015-02-13 22:40:21,2015-02-13 23:22:18,"3994","japanese","1",2,1790,1,895,895,0,0,0,446,200
"1",2015-01-28 03:42:55,2015-01-28 04:30:40,"3994","japanese","1",3,3410,1,1095,1095,0,0,0,446,291
"1",2015-02-05 04:34:59,2015-02-05 05:43:26,"3994","japanese","1",2,1545,2,295,1150,0,0,0,446,231
"1",2015-02-06 02:41:13,2015-02-06 03:12:13,"3994","japanese","1",3,3100,2,600,1150,0,0,0,446,838
"1",2015-02-06 01:40:24,2015-02-06 02:39:54,"3994","japanese","1",1,1250,1,1150,1150,0,0,0,446,626
"1",2015-02-08 21:28:48,2015-02-08 22:20:14,"3994","japanese","1",1,1320,1,1195,1195,0,0,0,446,484
"1",2015-01-22 02:17:49,2015-01-22 03:32:43,"3994","japanese","1",1,1250,1,1150,1150,0,0,0,446,627
"1",2015-02-15 02:54:27,2015-02-15 04:21:21,"3994","japanese","1",3,2990,3,595,1150,0,0,0,446,839
"1",2015-02-06 03:02:32,2015-02-06 03:50:42,"3994","japanese","1",2,2190,1,1095,1095,0,0,0,446,648
"6",2015-02-08 22:28:41,2015-02-08 23:34:36,"3994","mexican","3",3,3125,2,700,1150,0,0,0,446,830
"1",2015-02-12 03:01:14,2015-02-12 03:54:48,"3994","japanese","1",3,3285,1,1095,1095,0,0,0,446,904
"1",2015-01-31 04:51:24,2015-01-31 05:34:01,"3994","japanese","1",4,3040,4,350,1095,0,0,0,446,557
"1",2015-01-27 20:00:03,2015-01-27 20:24:02,"3994","japanese","1",2,2245,2,1095,1150,0,0,0,446,586
"1",2015-01-22 02:21:03,2015-01-22 03:17:03,"3994","japanese","1",2,1850,2,600,1100,0,0,0,446,947
"4",2015-02-13 02:09:13,2015-02-13 03:07:53,"6395","cafe","2",2,890,1,399,399,107,102,179,251,693
"4",2015-01-28 03:49:27,2015-01-28 04:26:36,"6395","cafe","2",2,809,2,355,355,94,66,97,251,584
"4",2015-02-16 22:45:37,2015-02-16 23:41:36,"6395","cafe","2",1,504,1,355,355,18,15,16,251,800
"4",2015-02-12 00:16:26,2015-02-12 01:00:09,"6395","cafe","2",2,908,1,355,355,35,19,21,251,151
"3",2015-01-23 19:22:18,2015-01-23 19:48:50,"3879",NA,"4",3,582,1,194,194,6,5,4,251,245
"3",2015-02-01 17:26:45,2015-02-01 18:24:13,"3879",NA,"4",5,980,2,194,199,1,1,3,251,344
"1",2015-01-28 19:01:52,2015-01-28 19:20:24,"6517","american","1",2,1800,1,900,900,15,5,5,446,351
"1",2015-02-06 03:55:03,2015-02-06 04:53:36,"6517","american","1",2,2500,2,1200,1300,18,19,28,446,812
"1",2015-02-07 03:27:44,2015-02-07 04:12:59,"6517","american","1",3,2500,2,300,1650,27,29,34,446,272
"1",2015-02-06 06:21:39,2015-02-06 06:50:21,"6517","american","1",2,2500,2,1200,1300,2,1,2,446,322
"1",2015-02-14 03:23:17,2015-02-14 04:20:02,"6517","american","1",3,2500,2,300,1650,28,28,44,446,273
"1",2015-02-17 04:53:40,2015-02-17 05:53:27,"6517","american","1",1,2210,1,1529,1613,18,22,25,446,273
"1",2015-02-08 03:01:11,2015-02-08 04:00:59,"6517","american","4",2,2500,2,1200,1300,25,26,36,446,738
"1",2015-02-02 18:58:41,2015-02-02 19:21:55,"6517","american","1",2,1950,2,650,1150,6,6,5,446,260
"1",2015-02-07 17:40:15,2015-02-07 18:14:32,"6517","american","1",2,2000,1,1000,1000,4,4,6,446,404
"1",2015-02-02 17:17:58,2015-02-02 18:23:33,"6517","american","1",4,1950,3,250,1000,3,3,3,446,446
"4",2015-02-05 19:41:07,2015-02-05 20:36:14,"6584","catering","2",4,2595,4,195,1150,78,79,147,251,640
"4",2015-02-05 20:16:15,2015-02-05 20:56:13,"6584","catering","2",3,2544,3,599,1050,81,77,127,251,404
"4",2015-01-26 20:33:14,2015-01-26 21:42:32,"6584","catering","2",1,1150,1,1150,1150,61,85,96,251,315
"4",2015-02-16 19:34:25,2015-02-16 20:37:59,"6584","catering","2",1,1270,1,995,995,55,54,118,251,721
"4",2015-02-17 20:14:32,2015-02-17 21:14:16,"6584","catering","2",2,1790,2,895,895,91,91,181,251,814
"4",2015-01-29 19:39:47,2015-01-29 21:13:45,"6584","catering","2",2,1500,2,250,1250,70,66,169,251,748
"4",2015-02-11 20:44:32,2015-02-11 21:46:20,"6584","catering","2",2,1490,2,595,895,64,64,101,251,805
"4",2015-01-27 19:20:03,2015-01-27 20:18:19,"6584","catering","2",4,2145,4,100,950,63,62,143,251,928
"4",2015-02-10 20:52:39,2015-02-10 21:36:59,"6584","catering","2",2,1270,2,150,895,68,66,97,251,295
"2",2015-01-26 19:35:47,2015-01-26 21:02:21,"6584","burger","1",3,3350,3,1050,1150,57,85,135,251,280
"4",2015-02-04 20:08:43,2015-02-04 20:49:28,"6584","catering","2",2,1474,2,599,875,73,72,131,251,530
"3",2015-02-09 20:35:56,2015-02-09 21:27:26,"6584","italian","3",2,1649,2,599,1050,62,62,95,251,608
"4",2015-02-12 21:02:36,2015-02-12 21:41:07,"6584","catering","2",5,1722,3,175,950,72,63,75,251,551
"4",2015-02-06 19:28:23,2015-02-06 20:40:59,"6584","catering","2",2,2300,2,1150,1150,73,70,142,251,220
"4",2015-02-03 20:50:57,2015-02-03 21:19:46,"6584","catering","2",1,950,1,950,950,63,55,65,251,577
"4",2015-02-17 20:25:21,2015-02-17 21:13:03,"6584","catering","2",2,2295,2,895,1350,88,88,181,251,543
"4",2015-01-29 19:56:13,2015-01-29 21:11:35,"6584","catering","2",1,1400,1,1400,1400,72,72,165,251,893
"4",2015-01-31 01:00:38,2015-01-31 01:52:29,"4003","mexican","1",2,2355,2,785,785,67,35,61,446,810
"4",2015-02-14 01:35:57,2015-02-14 02:44:52,"4003","mexican","1",5,3315,4,205,950,102,97,172,446,858
"4",2015-02-08 00:05:24,2015-02-08 01:00:59,"6395","cafe","2",2,803,2,350,355,36,32,45,251,589
"4",2015-02-13 20:12:48,2015-02-13 21:02:21,"6395","cafe","2",4,1998,4,355,495,96,81,154,251,774
"4",2015-01-26 01:15:34,2015-01-26 02:01:33,"6395","cafe","2",1,495,1,399,399,71,98,91,251,439
"4",2015-02-04 21:21:29,2015-02-04 22:46:12,"6395","cafe","2",25,10286,14,280,495,41,34,40,0,503
"4",2015-01-23 21:18:17,2015-01-23 21:46:28,"6395","american","3",1,454,1,355,355,42,34,43,251,837
"4",2015-02-07 02:21:07,2015-02-07 03:08:51,"6395","cafe","2",3,1347,1,399,399,128,127,237,251,461
"4",2015-01-26 23:49:32,2015-01-27 00:23:00,"6395","cafe","2",1,405,1,355,355,27,54,21,251,837
"4",2015-01-31 21:41:21,2015-01-31 22:01:02,"6395","cafe","2",2,994,2,399,495,49,28,33,251,266
"4",2015-01-24 02:39:30,2015-01-24 03:59:58,"6395","cafe","2",1,454,1,355,355,128,125,198,251,584
"4",2015-02-07 03:31:58,2015-02-07 04:19:07,"6395","cafe","2",2,809,2,355,355,123,118,220,251,585
"4",2015-01-31 02:56:26,2015-01-31 03:54:27,"6395","cafe","2",2,909,2,427,459,104,100,219,251,584
"4",2015-02-01 04:05:54,2015-02-01 04:50:53,"6395","cafe","2",2,1008,1,355,355,78,72,119,251,150
"4",2015-01-22 21:55:36,2015-01-22 22:25:35,"6395","cafe","2",4,1797,2,458,467,28,29,45,251,319
"4",2015-02-17 01:14:17,2015-02-17 01:59:44,"6395","cafe","2",1,450,1,450,450,69,63,78,251,602
"4",2015-01-26 20:40:09,2015-01-26 21:26:05,"6395","cafe","2",3,1298,3,350,399,56,90,90,251,450
"4",2015-02-07 21:56:12,2015-02-07 22:15:40,"6395","cafe","2",2,900,2,355,495,45,36,42,251,274
"4",2015-02-04 03:07:22,2015-02-04 04:00:11,"6395","cafe","2",1,404,1,355,355,101,80,138,251,584
"6",2015-02-15 19:57:36,2015-02-15 20:49:04,"1848","sandwich","1",4,3575,4,400,925,NA,NA,NA,446,534
"6",2015-01-25 19:15:56,2015-01-25 19:40:38,"1848","sandwich","1",2,2374,2,979,1048,NA,NA,NA,446,495
"5",2015-02-14 01:55:24,2015-02-14 02:47:14,"3654","filipino","1",3,2397,3,499,999,25,24,37,446,580
"5",2015-02-18 01:57:11,2015-02-18 03:00:58,"3654","filipino","1",4,4096,4,799,1199,16,14,18,446,744
"5",2015-02-01 19:27:37,2015-02-01 19:57:54,"3654","filipino","1",6,4347,4,150,1499,9,9,11,446,565
"5",2015-02-14 03:07:36,2015-02-14 04:11:56,"3654","filipino","1",5,3048,3,150,1399,30,28,47,446,692
"5",2015-01-29 00:07:58,2015-01-29 01:00:14,"3654","filipino","1",4,5296,4,1199,1499,7,7,7,446,819
"5",2015-01-22 01:24:44,2015-01-22 01:57:06,"3654",NA,"1",3,2148,2,150,999,16,12,14,446,374
"5",2015-02-03 03:56:47,2015-02-03 04:44:04,"3654","filipino","1",1,999,1,999,999,12,10,23,446,341
"5",2015-02-07 02:51:30,2015-02-07 04:00:25,"3654","filipino","1",1,999,1,999,999,27,26,36,446,341
"5",2015-02-14 02:04:28,2015-02-14 03:19:31,"3654","filipino","1",3,3297,3,899,1199,27,22,34,446,542
"4",2015-01-27 02:43:16,2015-01-27 03:33:02,"4003","mexican","1",2,2260,2,785,950,91,121,168,446,635
"4",2015-01-24 01:36:01,2015-01-24 02:33:36,"4003","mexican","1",3,925,3,195,535,105,102,152,446,636
"4",2015-01-23 21:40:06,2015-01-23 22:44:20,"4003","mexican","1",5,1445,2,165,785,31,38,34,446,336
"4",2015-02-12 20:45:57,2015-02-12 21:22:11,"4003","mexican","1",6,3484,6,335,950,77,65,85,446,737
"4",2015-01-29 03:23:22,2015-01-29 04:20:08,"4003","mexican","1",5,2270,5,165,785,104,90,154,446,914
"4",2015-01-29 00:04:10,2015-01-29 00:58:40,"4003","mexican","1",9,2707,5,165,525,27,26,29,446,539
"4",2015-01-23 01:13:27,2015-01-23 01:52:27,"4003","mexican","1",6,3985,3,535,785,84,52,81,446,496
"4",2015-01-31 03:15:28,2015-01-31 04:10:33,"4003","mexican","1",2,1570,1,785,785,100,107,212,446,121
"4",2015-01-28 04:01:30,2015-01-28 04:35:33,"4003","mexican","1",7,1850,2,195,350,87,60,83,446,627
"4",2015-01-24 03:35:00,2015-01-24 04:41:22,"4003","mexican","1",3,3315,2,785,785,104,112,192,446,207
"4",2015-01-31 23:27:51,2015-01-31 23:55:51,"4003","mexican","1",2,1289,2,599,625,36,28,33,446,578
"4",2015-01-30 03:56:04,2015-01-30 04:21:16,"4003","mexican","1",2,1460,2,675,785,110,90,137,446,118
"4",2015-02-05 02:24:05,2015-02-05 03:07:56,"4003","mexican","1",2,1599,2,625,799,98,97,189,446,171
"1",2015-01-31 01:31:40,2015-01-31 02:14:41,"6241","convenience-store","4",6,1702,4,164,555,8,9,11,251,167
"1",2015-02-02 23:36:30,2015-02-03 00:48:29,"6241","convenience-store","4",9,2153,6,149,219,4,6,5,251,167
"5",2015-02-18 01:54:29,2015-02-18 02:29:04,"1521","american","1",2,3390,2,1495,1895,12,6,9,446,621
"5",2015-02-09 02:50:48,2015-02-09 03:46:36,"1521","american","1",3,4285,3,695,2895,26,19,32,446,567
"5",2015-02-09 03:35:29,2015-02-09 04:20:11,"1521","american","1",1,939,1,690,849,26,20,37,446,567
"5",2015-01-26 00:04:43,2015-01-26 00:45:37,"1521","american","1",2,4590,1,1895,1895,14,16,11,446,332
"5",2015-02-02 01:18:22,2015-02-02 01:56:55,"1521","american","1",2,1390,1,695,695,18,14,20,446,672
"5",2015-02-02 02:55:53,2015-02-02 04:35:12,"1521","american","1",2,2190,2,795,1395,20,19,34,446,311
"3",2015-02-11 02:56:32,2015-02-11 04:06:40,"5326","chinese","1",2,874,2,275,599,4,5,5,446,846
"3",2015-02-08 23:56:26,2015-02-09 00:19:16,"5326","chinese","1",1,545,1,545,545,4,3,2,446,176
"3",2015-02-04 20:33:04,2015-02-04 21:49:00,"5326","chinese","1",1,695,1,695,695,2,3,3,446,521
"1",2015-02-08 02:47:07,2015-02-08 03:33:32,"1203","indian","3",6,3885,6,300,1295,11,10,16,251,693
"3",2015-01-31 21:45:26,2015-01-31 22:12:06,"3155","sandwich","1",7,2825,5,100,1000,24,13,13,446,310
"3",2015-01-29 21:12:39,2015-01-29 22:02:18,"3155","sandwich","1",1,1190,1,890,890,18,13,14,446,NA
"3",2015-02-11 19:10:13,2015-02-11 19:26:00,"3155","sandwich","1",1,925,1,925,925,15,14,15,446,77
"3",2015-02-04 19:56:43,2015-02-04 20:35:10,"3155","sandwich","1",1,1190,1,890,890,17,17,26,446,295
"3",2015-02-17 03:06:04,2015-02-17 03:55:36,"3155",NA,"1",5,2640,5,350,1200,40,40,49,446,174
"3",2015-02-14 20:46:03,2015-02-14 21:14:49,"3155","sandwich","1",1,890,1,890,890,22,21,19,446,311
"3",2015-02-02 20:47:09,2015-02-02 21:27:30,"3155","sandwich","1",1,890,1,890,890,16,17,24,446,334
"3",2015-01-26 20:53:28,2015-01-26 21:34:02,"3155","sandwich","1",7,4700,7,350,1100,20,12,15,446,627
"3",2015-02-16 02:15:25,2015-02-16 03:03:50,"3155","sandwich","1",2,1525,2,300,925,53,53,68,446,189
"5",2015-02-18 02:51:21,2015-02-18 03:38:13,"2527","greek","3",3,1999,2,499,750,22,13,22,251,354
"5",2015-01-27 19:25:51,2015-01-27 19:54:43,"2527","greek","3",4,4396,2,1099,1099,19,19,21,251,225
"5",2015-01-31 20:01:07,2015-01-31 20:32:47,"2527","greek","3",4,4947,3,1099,1299,16,16,17,251,586
"5",2015-02-12 18:58:00,2015-02-12 19:33:03,"2527","greek","3",1,1299,1,1099,1099,23,7,5,251,583
"5",2015-02-16 00:36:00,2015-02-16 01:04:11,"2527","greek","3",4,2647,4,399,1099,14,13,16,251,472
"5",2015-02-01 22:25:09,2015-02-01 23:03:28,"2527","greek","3",1,1299,1,1099,1099,14,15,19,251,618
"1",2015-02-05 19:55:02,2015-02-05 20:29:13,"2527","indian","4",1,1250,1,1250,1250,31,25,25,251,676
"5",2015-02-05 22:38:42,2015-02-05 23:06:31,"2527","greek","3",1,1099,1,1099,1099,12,6,6,251,555
"5",2015-02-03 21:01:26,2015-02-03 21:27:21,"2527","greek","3",1,1678,1,1242,1387,23,18,24,251,572
"5",2015-01-29 02:52:14,2015-01-29 03:37:54,"2527","greek","3",2,2224,2,699,1525,22,16,27,251,491
"5",2015-01-28 02:07:29,2015-01-28 03:12:46,"2527","greek","3",1,1525,1,1525,1525,15,14,17,251,491
"5",2015-01-23 04:20:28,2015-01-23 05:01:48,"2527","greek","3",5,3054,5,300,950,26,17,18,251,793
"5",2015-02-04 03:10:23,2015-02-04 03:43:35,"2527","greek","3",3,3497,3,1099,1299,21,15,23,251,318
"5",2015-02-10 20:39:49,2015-02-10 21:02:52,"2527","greek","3",1,1299,1,1099,1099,22,15,15,251,505
"5",2015-02-01 04:17:01,2015-02-01 05:15:05,"2527","greek","3",3,2548,2,350,1099,20,22,22,251,401
"5",2015-02-10 21:19:04,2015-02-10 22:12:25,"2527","greek","3",1,1099,1,1099,1099,17,17,11,251,510
"5",2015-02-10 04:06:24,2015-02-10 04:32:52,"2527","greek","3",2,1149,2,399,750,26,19,23,251,246
"5",2015-02-11 03:05:07,2015-02-11 03:37:59,"2527","greek","3",1,1499,1,1299,1299,20,16,24,251,487
"5",2015-02-11 19:21:52,2015-02-11 19:46:48,"2527","greek","3",2,1349,2,599,750,18,18,19,251,246
"5",2015-02-14 02:25:37,2015-02-14 03:24:59,"2527","greek","3",2,2575,2,1050,1525,24,23,38,251,883
"5",2015-01-31 19:42:34,2015-01-31 20:04:07,"2527","greek","3",1,1525,1,1525,1525,14,12,12,251,296
"5",2015-01-28 22:01:14,2015-01-28 22:22:23,"2527","greek","3",1,1425,1,1425,1425,8,6,6,251,255
"5",2015-02-08 00:58:08,2015-02-08 01:22:13,"2527","greek","3",1,1099,1,1099,1099,12,12,11,251,263
"5",2015-02-12 04:41:55,2015-02-12 05:14:59,"3654","filipino","1",1,999,1,999,999,15,16,15,446,341
"5",2015-02-13 01:42:19,2015-02-13 02:17:21,"3654","filipino","1",2,1798,2,799,999,22,16,24,446,744
"5",2015-02-18 01:30:12,2015-02-18 02:21:03,"3654","filipino","1",4,4796,4,799,1699,15,12,14,446,653
"5",2015-02-16 02:01:36,2015-02-16 02:59:46,"3654","filipino","1",4,3247,4,150,1199,21,14,23,446,829
"3",2015-02-01 23:06:51,2015-02-02 00:12:49,"2183","american","1",3,2997,2,199,1399,0,0,0,446,604
"3",2015-02-15 17:47:18,2015-02-15 18:36:24,"2183","american","1",2,1398,2,599,799,0,0,0,446,223
"3",2015-02-02 03:02:11,2015-02-02 03:49:00,"2183","american","1",1,1199,1,1199,1199,0,0,0,446,471
"3",2015-02-16 17:58:35,2015-02-16 18:25:06,"2183","american","1",2,2078,2,1029,1049,0,0,0,446,443
"3",2015-01-28 17:53:16,2015-01-28 18:38:27,"2183","american","1",1,1197,1,899,899,0,0,0,446,566
